Target,index,lag_1,debt,stocks,dow_jones,markets,unemployment,money,stock_market,crisis,nasdaq,finance,invest
0,0,0,0.106,0.198,0.0,0.26,0.04,0.21,0.062,0.316,0.142,0.239,0.187
1,3,0,0.106,0.195,0.0,0.264,0.041,0.207,0.064,0.315,0.145,0.245,0.191
0,4,1,0.106,0.195,0.0,0.261,0.04,0.205,0.063,0.319,0.144,0.242,0.191
0,5,0,0.105,0.194,0.0,0.258,0.04,0.205,0.063,0.316,0.142,0.243,0.194
1,6,0,0.108,0.192,0.0,0.264,0.04,0.205,0.063,0.317,0.14,0.246,0.196
0,7,1,0.106,0.193,0.0,0.267,0.039,0.205,0.062,0.32,0.136,0.245,0.2
1,10,0,0.107,0.19,0.0,0.276,0.039,0.202,0.063,0.322,0.139,0.246,0.189
1,11,1,0.107,0.19,0.0,0.276,0.039,0.2,0.063,0.318,0.138,0.246,0.182
0,12,1,0.107,0.188,0.0,0.281,0.038,0.199,0.064,0.317,0.139,0.244,0.18
1,13,0,0.11,0.182,0.0,0.283,0.038,0.199,0.064,0.317,0.138,0.243,0.182
1,14,1,0.11,0.179,0.0,0.282,0.037,0.196,0.064,0.31,0.136,0.244,0.18
0,17,1,0.114,0.168,0.0,0.289,0.038,0.199,0.063,0.32,0.134,0.249,0.193
1,18,0,0.114,0.164,0.0,0.293,0.038,0.199,0.062,0.327,0.131,0.246,0.192
1,19,1,0.114,0.165,0.0,0.287,0.038,0.2,0.061,0.332,0.128,0.247,0.192
0,20,1,0.113,0.163,0.0,0.291,0.038,0.202,0.062,0.337,0.127,0.247,0.193
0,21,0,0.114,0.162,0.0,0.285,0.037,0.204,0.062,0.341,0.13,0.246,0.192
1,25,0,0.115,0.16,0.0,0.29,0.036,0.206,0.06,0.349,0.125,0.245,0.185
0,26,1,0.117,0.16,0.0,0.291,0.036,0.206,0.06,0.355,0.125,0.242,0.189
0,27,0,0.117,0.16,0.0,0.284,0.036,0.206,0.06,0.355,0.126,0.242,0.185
0,28,0,0.119,0.158,0.0,0.283,0.036,0.206,0.06,0.353,0.128,0.24,0.18
0,31,0,0.118,0.158,0.0,0.286,0.034,0.209,0.059,0.358,0.13,0.24,0.184
0,32,0,0.12,0.157,0.0,0.283,0.034,0.21,0.06,0.362,0.13,0.24,0.185
1,33,0,0.119,0.156,0.0,0.291,0.035,0.21,0.059,0.361,0.125,0.24,0.184
0,34,1,0.117,0.158,0.0,0.296,0.035,0.211,0.058,0.364,0.125,0.238,0.18
1,35,0,0.119,0.16,0.0,0.29,0.035,0.213,0.058,0.361,0.126,0.236,0.187
1,38,1,0.114,0.164,0.0,0.291,0.034,0.21,0.058,0.36,0.121,0.229,0.179
0,39,1,0.114,0.164,0.0,0.28,0.034,0.212,0.059,0.356,0.125,0.228,0.179
1,40,0,0.112,0.164,0.0,0.28,0.033,0.21,0.06,0.358,0.129,0.224,0.185
0,41,1,0.112,0.164,0.0,0.278,0.033,0.208,0.06,0.357,0.132,0.225,0.184
1,42,0,0.11,0.163,0.0,0.286,0.033,0.205,0.06,0.369,0.133,0.22,0.188
0,45,1,0.107,0.151,0.0,0.262,0.03,0.194,0.059,0.342,0.143,0.206,0.181
0,46,0,0.101,0.144,0.0,0.247,0.028,0.184,0.056,0.325,0.136,0.193,0.172
0,47,0,0.101,0.144,0.0,0.244,0.028,0.183,0.056,0.325,0.139,0.197,0.176
0,48,0,0.099,0.14,0.0,0.239,0.028,0.185,0.055,0.333,0.138,0.191,0.183
1,49,0,0.097,0.141,0.0,0.245,0.028,0.183,0.056,0.336,0.142,0.193,0.183
0,52,1,0.095,0.14,0.0,0.229,0.029,0.182,0.055,0.334,0.136,0.195,0.181
1,53,0,0.095,0.136,0.0,0.229,0.029,0.182,0.055,0.335,0.136,0.196,0.178
1,54,1,0.095,0.136,0.0,0.219,0.029,0.183,0.055,0.339,0.139,0.196,0.178
0,55,1,0.094,0.136,0.0,0.215,0.029,0.181,0.055,0.334,0.139,0.197,0.179
0,56,0,0.091,0.133,0.0,0.22,0.029,0.182,0.053,0.341,0.136,0.196,0.175
0,59,0,0.09,0.125,0.0,0.213,0.028,0.181,0.053,0.338,0.138,0.194,0.172
0,60,0,0.084,0.118,0.0,0.207,0.027,0.171,0.05,0.321,0.13,0.184,0.162
0,61,0,0.089,0.116,0.0,0.212,0.027,0.171,0.049,0.322,0.136,0.186,0.156
1,62,0,0.088,0.112,0.0,0.212,0.026,0.171,0.048,0.331,0.139,0.181,0.148
0,63,1,0.09,0.111,0.0,0.209,0.027,0.173,0.046,0.319,0.142,0.19,0.146
1,66,0,0.096,0.119,0.0,0.223,0.029,0.183,0.047,0.349,0.155,0.203,0.147
1,67,1,0.102,0.128,0.0,0.239,0.031,0.192,0.051,0.372,0.174,0.216,0.16
0,68,1,0.101,0.128,0.0,0.236,0.031,0.193,0.05,0.375,0.181,0.214,0.156
1,69,0,0.101,0.131,0.0,0.245,0.031,0.193,0.052,0.366,0.187,0.217,0.151
1,70,1,0.102,0.13,0.0,0.244,0.031,0.193,0.05,0.376,0.191,0.219,0.153
1,73,1,0.105,0.133,0.0,0.255,0.032,0.193,0.052,0.375,0.205,0.217,0.163
1,74,1,0.102,0.135,0.0,0.258,0.032,0.193,0.052,0.375,0.205,0.216,0.159
0,75,1,0.102,0.138,0.0,0.262,0.031,0.191,0.053,0.37,0.208,0.218,0.158
0,76,0,0.102,0.138,0.0,0.266,0.031,0.193,0.053,0.377,0.207,0.217,0.158
1,80,0,0.098,0.135,0.0,0.258,0.03,0.183,0.05,0.383,0.208,0.21,0.152
0,81,1,0.098,0.135,0.0,0.258,0.03,0.183,0.05,0.383,0.208,0.21,0.152
0,82,0,0.095,0.132,0.0,0.249,0.03,0.182,0.05,0.376,0.198,0.211,0.152
1,83,0,0.096,0.136,0.0,0.254,0.03,0.183,0.05,0.368,0.19,0.216,0.157
1,84,1,0.097,0.134,0.0,0.261,0.03,0.183,0.049,0.377,0.186,0.212,0.159
0,87,1,0.097,0.133,0.0,0.266,0.03,0.185,0.05,0.39,0.163,0.216,0.162
0,88,0,0.098,0.134,0.0,0.269,0.03,0.186,0.049,0.387,0.151,0.216,0.161
1,89,0,0.098,0.132,0.0,0.27,0.03,0.184,0.049,0.389,0.141,0.217,0.159
1,90,1,0.1,0.13,0.0,0.264,0.029,0.183,0.048,0.389,0.134,0.216,0.159
1,91,1,0.101,0.129,0.0,0.26,0.029,0.184,0.049,0.39,0.123,0.212,0.159
0,94,1,0.1,0.13,0.0,0.266,0.029,0.183,0.048,0.4,0.104,0.213,0.157
1,95,0,0.1,0.129,0.0,0.274,0.029,0.185,0.047,0.4,0.105,0.213,0.163
0,96,1,0.102,0.127,0.0,0.275,0.028,0.185,0.047,0.403,0.1,0.209,0.165
0,97,0,0.102,0.125,0.0,0.273,0.028,0.185,0.045,0.408,0.099,0.21,0.167
0,98,0,0.102,0.124,0.0,0.266,0.029,0.185,0.044,0.402,0.1,0.211,0.165
1,101,0,0.114,0.134,0.0,0.284,0.031,0.192,0.05,0.401,0.096,0.223,0.171
1,102,1,0.12,0.139,0.0,0.298,0.033,0.201,0.052,0.422,0.104,0.235,0.177
0,103,1,0.12,0.142,0.0,0.307,0.033,0.203,0.053,0.427,0.107,0.235,0.173
0,104,0,0.12,0.141,0.0,0.303,0.034,0.202,0.052,0.43,0.105,0.233,0.178
0,105,0,0.118,0.141,0.0,0.302,0.033,0.203,0.055,0.425,0.102,0.23,0.174
0,108,0,0.119,0.141,0.0,0.294,0.034,0.2,0.056,0.427,0.1,0.228,0.175
1,109,0,0.116,0.138,0.0,0.293,0.034,0.199,0.057,0.435,0.102,0.228,0.175
1,110,1,0.116,0.137,0.0,0.294,0.033,0.199,0.056,0.431,0.103,0.226,0.176
0,111,1,0.114,0.137,0.0,0.298,0.033,0.199,0.056,0.43,0.102,0.225,0.175
1,112,0,0.113,0.135,0.0,0.302,0.033,0.198,0.055,0.421,0.102,0.225,0.173
0,115,1,0.113,0.127,0.0,0.301,0.032,0.2,0.056,0.412,0.104,0.218,0.169
1,116,0,0.112,0.126,0.0,0.29,0.032,0.199,0.056,0.415,0.102,0.219,0.163
0,117,1,0.11,0.125,0.0,0.29,0.033,0.199,0.055,0.414,0.105,0.221,0.162
0,118,0,0.109,0.123,0.0,0.289,0.033,0.199,0.056,0.406,0.106,0.22,0.162
1,119,0,0.11,0.122,0.0,0.3,0.032,0.199,0.056,0.416,0.105,0.218,0.166
0,122,1,0.103,0.12,0.0,0.308,0.032,0.2,0.053,0.415,0.111,0.218,0.163
1,123,0,0.102,0.122,0.0,0.305,0.031,0.199,0.053,0.41,0.108,0.22,0.167
0,124,1,0.102,0.121,0.0,0.303,0.031,0.199,0.052,0.411,0.106,0.217,0.165
1,125,0,0.102,0.12,0.0,0.308,0.03,0.199,0.053,0.409,0.11,0.214,0.161
0,126,1,0.102,0.119,0.0,0.3,0.03,0.197,0.051,0.4,0.112,0.216,0.162
1,130,0,0.095,0.12,0.0,0.299,0.03,0.196,0.047,0.368,0.104,0.208,0.156
1,131,1,0.095,0.12,0.0,0.308,0.03,0.197,0.046,0.362,0.098,0.21,0.155
0,132,1,0.095,0.119,0.0,0.31,0.03,0.197,0.045,0.357,0.1,0.21,0.152
1,133,0,0.097,0.12,0.0,0.306,0.03,0.196,0.045,0.36,0.098,0.212,0.153
1,136,1,0.094,0.122,0.0,0.304,0.03,0.193,0.044,0.345,0.102,0.216,0.153
1,137,1,0.094,0.122,0.0,0.311,0.03,0.196,0.043,0.334,0.103,0.216,0.153
0,138,1,0.097,0.12,0.0,0.315,0.03,0.196,0.044,0.332,0.103,0.215,0.152
1,139,0,0.1,0.124,0.0,0.317,0.03,0.194,0.043,0.334,0.105,0.217,0.152
0,143,1,0.098,0.121,0.0,0.3,0.03,0.191,0.044,0.313,0.099,0.213,0.145
1,144,0,0.1,0.12,0.0,0.303,0.031,0.192,0.044,0.312,0.099,0.211,0.147
0,145,1,0.1,0.12,0.0,0.308,0.031,0.191,0.044,0.306,0.101,0.213,0.15
0,146,0,0.099,0.119,0.0,0.307,0.031,0.19,0.043,0.3,0.099,0.217,0.148
1,147,0,0.1,0.12,0.0,0.312,0.031,0.191,0.043,0.299,0.1,0.218,0.15
0,150,1,0.101,0.118,0.0,0.321,0.031,0.189,0.043,0.307,0.105,0.228,0.147
1,151,0,0.101,0.118,0.0,0.318,0.03,0.19,0.043,0.305,0.107,0.228,0.152
1,152,1,0.103,0.119,0.0,0.317,0.03,0.19,0.043,0.296,0.112,0.228,0.149
0,153,1,0.103,0.121,0.0,0.314,0.03,0.191,0.042,0.296,0.113,0.229,0.15
0,154,0,0.102,0.12,0.0,0.312,0.03,0.191,0.041,0.29,0.112,0.23,0.145
0,157,0,0.106,0.12,0.0,0.318,0.03,0.192,0.039,0.282,0.112,0.227,0.14
1,158,0,0.107,0.119,0.0,0.316,0.03,0.19,0.038,0.282,0.112,0.227,0.143
1,159,1,0.106,0.118,0.0,0.312,0.03,0.19,0.038,0.279,0.11,0.229,0.143
0,160,1,0.107,0.115,0.001,0.327,0.031,0.194,0.036,0.264,0.105,0.23,0.15
0,161,0,0.11,0.114,0.002,0.33,0.033,0.196,0.035,0.257,0.103,0.231,0.156
0,165,0,0.107,0.108,0.004,0.37,0.036,0.216,0.03,0.224,0.091,0.228,0.169
1,166,0,0.107,0.105,0.005,0.379,0.037,0.221,0.03,0.217,0.086,0.227,0.17
0,167,1,0.109,0.103,0.006,0.385,0.039,0.228,0.029,0.213,0.081,0.226,0.172
1,168,0,0.109,0.101,0.007,0.396,0.04,0.231,0.028,0.207,0.074,0.227,0.176
1,171,1,0.115,0.097,0.01,0.429,0.043,0.246,0.025,0.18,0.065,0.222,0.194
1,172,1,0.118,0.096,0.011,0.436,0.045,0.25,0.024,0.177,0.06,0.221,0.196
0,173,1,0.116,0.094,0.011,0.436,0.046,0.253,0.022,0.18,0.054,0.216,0.19
0,174,0,0.119,0.091,0.012,0.457,0.047,0.254,0.022,0.175,0.048,0.218,0.194
0,175,0,0.119,0.089,0.013,0.466,0.049,0.256,0.022,0.169,0.047,0.219,0.205
0,178,0,0.12,0.084,0.016,0.483,0.05,0.268,0.021,0.16,0.036,0.221,0.227
1,179,0,0.12,0.083,0.017,0.492,0.051,0.271,0.02,0.154,0.032,0.22,0.224
0,180,1,0.12,0.083,0.018,0.51,0.051,0.276,0.018,0.153,0.029,0.219,0.228
1,181,0,0.119,0.083,0.018,0.509,0.051,0.275,0.019,0.155,0.029,0.216,0.225
0,182,1,0.118,0.083,0.018,0.52,0.05,0.276,0.019,0.157,0.029,0.218,0.22
0,185,0,0.127,0.083,0.02,0.538,0.052,0.278,0.018,0.159,0.029,0.226,0.214
1,186,0,0.13,0.086,0.02,0.534,0.05,0.277,0.018,0.161,0.029,0.229,0.224
1,187,1,0.131,0.086,0.02,0.538,0.051,0.275,0.017,0.162,0.03,0.231,0.226
1,188,1,0.133,0.085,0.02,0.546,0.05,0.271,0.017,0.165,0.03,0.235,0.23
1,189,1,0.135,0.084,0.02,0.534,0.051,0.271,0.017,0.169,0.031,0.233,0.222
1,192,1,0.135,0.081,0.02,0.524,0.05,0.269,0.017,0.165,0.031,0.235,0.213
0,193,1,0.135,0.081,0.02,0.523,0.05,0.269,0.017,0.162,0.03,0.235,0.215
1,194,0,0.137,0.08,0.021,0.525,0.05,0.266,0.018,0.159,0.03,0.24,0.222
0,195,1,0.136,0.08,0.021,0.517,0.05,0.266,0.018,0.16,0.03,0.239,0.216
0,196,0,0.138,0.082,0.022,0.515,0.05,0.27,0.018,0.159,0.03,0.237,0.216
0,199,0,0.14,0.081,0.021,0.514,0.05,0.265,0.018,0.157,0.029,0.236,0.207
1,200,0,0.141,0.08,0.021,0.511,0.05,0.268,0.019,0.156,0.027,0.236,0.223
0,201,1,0.141,0.082,0.021,0.502,0.05,0.268,0.019,0.15,0.028,0.239,0.229
0,202,0,0.141,0.082,0.021,0.492,0.05,0.268,0.019,0.151,0.028,0.24,0.228
1,203,0,0.14,0.081,0.02,0.484,0.05,0.267,0.02,0.149,0.029,0.237,0.241
1,206,1,0.137,0.083,0.019,0.466,0.05,0.263,0.02,0.151,0.028,0.23,0.246
1,207,1,0.135,0.082,0.019,0.472,0.05,0.26,0.02,0.151,0.028,0.23,0.246
1,208,1,0.135,0.083,0.019,0.465,0.049,0.26,0.02,0.148,0.028,0.228,0.244
0,209,1,0.132,0.084,0.019,0.456,0.048,0.258,0.02,0.145,0.029,0.224,0.247
1,210,0,0.13,0.087,0.019,0.465,0.047,0.258,0.02,0.141,0.03,0.223,0.259
0,213,1,0.129,0.089,0.02,0.462,0.047,0.255,0.02,0.143,0.029,0.224,0.254
1,214,0,0.129,0.088,0.02,0.466,0.048,0.253,0.02,0.146,0.029,0.222,0.254
1,215,1,0.127,0.088,0.02,0.467,0.048,0.255,0.02,0.146,0.03,0.221,0.257
0,216,1,0.128,0.086,0.019,0.464,0.047,0.255,0.02,0.143,0.029,0.22,0.271
1,217,0,0.126,0.086,0.019,0.472,0.047,0.255,0.019,0.146,0.029,0.219,0.263
0,220,1,0.124,0.086,0.02,0.457,0.047,0.253,0.019,0.153,0.03,0.22,0.26
1,221,0,0.123,0.086,0.019,0.461,0.047,0.249,0.019,0.155,0.03,0.22,0.25
0,222,1,0.123,0.087,0.019,0.459,0.048,0.247,0.019,0.162,0.029,0.217,0.244
1,223,0,0.123,0.087,0.02,0.457,0.049,0.246,0.019,0.16,0.028,0.217,0.242
0,224,1,0.123,0.086,0.02,0.463,0.05,0.246,0.018,0.164,0.027,0.217,0.224
1,228,0,0.12,0.081,0.022,0.462,0.05,0.245,0.018,0.164,0.027,0.21,0.211
0,229,1,0.122,0.081,0.023,0.467,0.051,0.245,0.018,0.166,0.026,0.21,0.21
0,230,0,0.125,0.082,0.023,0.473,0.052,0.247,0.018,0.17,0.025,0.211,0.208
1,231,0,0.125,0.08,0.024,0.467,0.053,0.245,0.018,0.173,0.024,0.212,0.2
1,234,1,0.124,0.08,0.021,0.482,0.053,0.246,0.018,0.185,0.023,0.212,0.198
1,235,1,0.125,0.081,0.021,0.477,0.052,0.247,0.018,0.186,0.024,0.213,0.189
0,236,1,0.126,0.082,0.021,0.48,0.052,0.25,0.018,0.189,0.025,0.213,0.183
1,237,0,0.124,0.084,0.022,0.471,0.052,0.251,0.018,0.192,0.025,0.214,0.175
1,238,1,0.124,0.084,0.022,0.468,0.052,0.252,0.018,0.194,0.024,0.215,0.18
0,241,1,0.123,0.085,0.02,0.491,0.051,0.254,0.018,0.198,0.025,0.218,0.181
1,242,0,0.123,0.086,0.021,0.486,0.051,0.255,0.018,0.203,0.025,0.219,0.184
0,243,1,0.126,0.086,0.022,0.486,0.051,0.255,0.018,0.2,0.026,0.221,0.185
0,244,0,0.129,0.086,0.022,0.499,0.05,0.256,0.018,0.204,0.026,0.22,0.19
1,245,0,0.131,0.086,0.021,0.495,0.049,0.257,0.019,0.204,0.026,0.224,0.205
0,248,1,0.137,0.089,0.021,0.497,0.048,0.259,0.02,0.205,0.026,0.235,0.209
1,249,0,0.136,0.09,0.021,0.498,0.047,0.261,0.02,0.207,0.026,0.236,0.21
1,250,1,0.135,0.09,0.02,0.494,0.046,0.264,0.02,0.208,0.027,0.236,0.209
0,251,1,0.133,0.09,0.02,0.492,0.046,0.264,0.02,0.208,0.027,0.236,0.22
1,252,0,0.135,0.091,0.02,0.499,0.045,0.265,0.021,0.21,0.027,0.235,0.218
1,255,1,0.139,0.093,0.022,0.51,0.046,0.271,0.021,0.201,0.028,0.234,0.22
0,256,1,0.14,0.093,0.022,0.515,0.045,0.272,0.021,0.2,0.027,0.235,0.225
1,257,0,0.138,0.094,0.022,0.518,0.046,0.27,0.022,0.199,0.027,0.236,0.238
0,258,1,0.138,0.097,0.021,0.53,0.046,0.271,0.022,0.2,0.028,0.236,0.24
0,259,0,0.138,0.097,0.021,0.539,0.047,0.269,0.022,0.2,0.029,0.237,0.24
1,262,0,0.14,0.096,0.023,0.548,0.047,0.268,0.024,0.204,0.027,0.229,0.237
0,263,1,0.14,0.096,0.021,0.552,0.045,0.27,0.024,0.201,0.026,0.224,0.235
0,264,0,0.138,0.096,0.021,0.561,0.046,0.271,0.024,0.203,0.027,0.223,0.236
0,265,0,0.137,0.098,0.021,0.563,0.046,0.271,0.025,0.2,0.027,0.222,0.231
1,266,0,0.137,0.099,0.022,0.575,0.047,0.27,0.025,0.2,0.028,0.222,0.224
1,269,1,0.141,0.096,0.023,0.596,0.047,0.268,0.025,0.2,0.027,0.22,0.217
0,270,1,0.141,0.095,0.023,0.594,0.047,0.268,0.026,0.201,0.028,0.221,0.214
0,271,0,0.142,0.096,0.024,0.595,0.048,0.268,0.026,0.206,0.026,0.221,0.219
0,272,0,0.143,0.095,0.024,0.604,0.047,0.268,0.025,0.204,0.026,0.22,0.212
0,273,0,0.143,0.095,0.024,0.607,0.047,0.267,0.025,0.203,0.026,0.221,0.224
0,276,0,0.142,0.095,0.023,0.599,0.048,0.263,0.026,0.211,0.025,0.221,0.237
1,277,0,0.142,0.095,0.024,0.6,0.048,0.263,0.027,0.214,0.025,0.223,0.247
1,278,1,0.143,0.094,0.024,0.6,0.048,0.266,0.026,0.213,0.025,0.222,0.24
1,279,1,0.144,0.093,0.025,0.604,0.048,0.266,0.026,0.213,0.024,0.22,0.236
1,280,1,0.142,0.095,0.027,0.611,0.046,0.266,0.026,0.209,0.025,0.216,0.246
1,283,1,0.143,0.096,0.026,0.634,0.048,0.267,0.025,0.206,0.026,0.222,0.234
0,284,1,0.144,0.096,0.027,0.642,0.05,0.263,0.025,0.205,0.028,0.228,0.227
1,285,0,0.146,0.097,0.027,0.635,0.049,0.265,0.025,0.202,0.028,0.225,0.225
1,286,1,0.146,0.095,0.027,0.62,0.049,0.265,0.026,0.21,0.028,0.226,0.221
1,287,1,0.148,0.096,0.027,0.614,0.049,0.267,0.026,0.21,0.028,0.225,0.222
1,290,1,0.148,0.099,0.026,0.583,0.049,0.272,0.025,0.227,0.029,0.221,0.242
0,291,1,0.14,0.095,0.024,0.557,0.046,0.259,0.024,0.215,0.027,0.208,0.233
0,292,0,0.14,0.096,0.024,0.547,0.046,0.257,0.024,0.214,0.028,0.21,0.241
1,293,0,0.139,0.097,0.024,0.533,0.046,0.257,0.025,0.218,0.028,0.213,0.24
1,294,1,0.139,0.097,0.024,0.534,0.047,0.26,0.025,0.219,0.029,0.212,0.233
1,297,1,0.142,0.096,0.025,0.513,0.046,0.26,0.024,0.222,0.03,0.214,0.248
0,298,1,0.142,0.096,0.024,0.51,0.046,0.261,0.024,0.22,0.03,0.213,0.24
1,299,0,0.143,0.097,0.024,0.501,0.046,0.26,0.024,0.224,0.031,0.216,0.245
1,300,1,0.144,0.096,0.024,0.5,0.046,0.259,0.024,0.225,0.032,0.217,0.244
0,301,1,0.147,0.094,0.022,0.469,0.047,0.265,0.025,0.233,0.031,0.22,0.235
1,304,0,0.153,0.1,0.023,0.436,0.044,0.267,0.025,0.236,0.03,0.222,0.267
1,305,1,0.155,0.102,0.023,0.422,0.045,0.268,0.025,0.238,0.03,0.22,0.279
1,306,1,0.151,0.101,0.023,0.429,0.044,0.267,0.025,0.236,0.03,0.22,0.282
1,308,1,0.143,0.102,0.022,0.413,0.042,0.266,0.024,0.225,0.029,0.212,0.291
0,311,1,0.142,0.103,0.022,0.414,0.043,0.266,0.024,0.217,0.032,0.22,0.284
0,312,0,0.15,0.109,0.023,0.439,0.046,0.279,0.026,0.232,0.034,0.233,0.299
1,313,0,0.152,0.11,0.023,0.451,0.046,0.28,0.025,0.235,0.034,0.229,0.288
0,314,1,0.154,0.111,0.023,0.445,0.046,0.28,0.026,0.236,0.034,0.228,0.294
1,315,0,0.153,0.115,0.023,0.44,0.045,0.281,0.026,0.236,0.033,0.228,0.296
0,318,1,0.148,0.12,0.022,0.431,0.045,0.279,0.026,0.232,0.033,0.23,0.272
0,319,0,0.146,0.122,0.023,0.43,0.045,0.277,0.027,0.232,0.034,0.228,0.273
1,320,0,0.146,0.121,0.023,0.429,0.046,0.278,0.027,0.231,0.033,0.227,0.271
1,321,1,0.146,0.122,0.022,0.425,0.046,0.278,0.027,0.23,0.033,0.227,0.277
0,322,1,0.146,0.123,0.022,0.434,0.046,0.274,0.027,0.23,0.032,0.226,0.281
1,325,0,0.136,0.12,0.022,0.417,0.046,0.274,0.027,0.236,0.034,0.222,0.261
1,326,1,0.133,0.12,0.022,0.419,0.046,0.275,0.028,0.236,0.034,0.223,0.253
1,327,1,0.133,0.121,0.022,0.415,0.046,0.276,0.028,0.243,0.033,0.226,0.257
1,328,1,0.134,0.122,0.022,0.416,0.047,0.276,0.029,0.248,0.034,0.229,0.263
0,329,1,0.135,0.123,0.023,0.423,0.048,0.277,0.028,0.251,0.034,0.23,0.258
1,332,0,0.127,0.123,0.025,0.419,0.047,0.27,0.027,0.242,0.032,0.227,0.26
1,333,1,0.125,0.122,0.026,0.415,0.046,0.271,0.027,0.235,0.032,0.224,0.251
1,334,1,0.12,0.12,0.026,0.406,0.045,0.269,0.027,0.227,0.032,0.225,0.253
1,335,1,0.116,0.119,0.026,0.416,0.045,0.268,0.027,0.218,0.032,0.222,0.246
0,339,1,0.111,0.114,0.024,0.429,0.043,0.263,0.026,0.201,0.032,0.211,0.268
1,340,0,0.111,0.113,0.024,0.423,0.043,0.261,0.025,0.198,0.031,0.211,0.268
0,341,1,0.111,0.113,0.024,0.422,0.043,0.26,0.025,0.194,0.03,0.208,0.272
0,342,0,0.108,0.114,0.024,0.422,0.043,0.261,0.026,0.189,0.03,0.207,0.269
0,343,0,0.106,0.117,0.024,0.417,0.043,0.262,0.026,0.183,0.03,0.203,0.268
0,346,0,0.106,0.124,0.021,0.408,0.045,0.259,0.029,0.17,0.034,0.201,0.275
0,347,0,0.106,0.124,0.02,0.4,0.045,0.257,0.03,0.17,0.036,0.202,0.272
0,348,0,0.108,0.123,0.019,0.39,0.045,0.255,0.031,0.168,0.038,0.201,0.264
1,349,0,0.109,0.123,0.018,0.387,0.046,0.255,0.033,0.169,0.04,0.203,0.257
0,350,1,0.11,0.124,0.016,0.381,0.047,0.253,0.034,0.169,0.042,0.204,0.25
1,353,0,0.111,0.129,0.011,0.367,0.05,0.254,0.039,0.171,0.046,0.204,0.233
0,354,1,0.11,0.131,0.01,0.362,0.05,0.252,0.04,0.17,0.048,0.207,0.233
1,355,0,0.111,0.131,0.008,0.361,0.051,0.254,0.041,0.172,0.05,0.209,0.231
0,356,1,0.114,0.132,0.007,0.355,0.052,0.253,0.043,0.178,0.05,0.209,0.227
1,357,0,0.115,0.133,0.006,0.344,0.054,0.254,0.044,0.179,0.053,0.214,0.21
1,361,1,0.12,0.137,0.004,0.34,0.056,0.253,0.051,0.2,0.06,0.215,0.178
0,362,1,0.119,0.14,0.002,0.335,0.057,0.251,0.053,0.201,0.062,0.216,0.165
0,363,0,0.12,0.14,0.001,0.328,0.057,0.249,0.054,0.207,0.064,0.219,0.162
0,364,0,0.122,0.139,0.0,0.326,0.058,0.245,0.055,0.214,0.065,0.221,0.152
0,367,0,0.124,0.132,0.0,0.327,0.056,0.241,0.056,0.22,0.064,0.223,0.14
1,368,0,0.125,0.131,0.0,0.331,0.057,0.24,0.056,0.22,0.063,0.224,0.142
1,369,1,0.126,0.133,0.0,0.331,0.058,0.24,0.055,0.221,0.063,0.225,0.14
0,370,1,0.125,0.135,0.0,0.33,0.057,0.24,0.055,0.22,0.061,0.225,0.141
0,371,0,0.124,0.136,0.0,0.335,0.057,0.24,0.055,0.22,0.061,0.226,0.137
1,374,0,0.127,0.137,0.0,0.335,0.058,0.24,0.054,0.222,0.06,0.228,0.133
1,375,1,0.129,0.135,0.0,0.336,0.059,0.24,0.054,0.229,0.06,0.227,0.133
1,376,1,0.13,0.137,0.0,0.332,0.058,0.239,0.054,0.23,0.06,0.228,0.137
0,377,1,0.129,0.138,0.0,0.33,0.058,0.24,0.053,0.23,0.06,0.227,0.138
1,378,0,0.129,0.139,0.0,0.329,0.058,0.241,0.054,0.231,0.059,0.227,0.142
0,381,1,0.126,0.14,0.0,0.325,0.059,0.242,0.052,0.227,0.059,0.227,0.144
1,382,0,0.127,0.141,0.0,0.329,0.058,0.242,0.052,0.23,0.058,0.229,0.151
0,383,1,0.127,0.139,0.0,0.333,0.058,0.243,0.051,0.233,0.057,0.229,0.155
1,384,0,0.129,0.139,0.0,0.333,0.058,0.243,0.05,0.233,0.058,0.226,0.151
1,385,1,0.128,0.14,0.0,0.34,0.057,0.245,0.052,0.23,0.06,0.227,0.154
0,388,1,0.125,0.14,0.0,0.349,0.058,0.245,0.052,0.232,0.06,0.226,0.16
1,389,0,0.125,0.14,0.0,0.349,0.057,0.246,0.053,0.235,0.06,0.225,0.161
0,390,1,0.125,0.14,0.0,0.35,0.057,0.246,0.054,0.237,0.061,0.225,0.162
0,391,0,0.125,0.141,0.0,0.358,0.057,0.245,0.054,0.238,0.063,0.225,0.164
1,392,0,0.125,0.14,0.0,0.353,0.056,0.246,0.054,0.237,0.063,0.222,0.168
0,396,1,0.119,0.138,0.0,0.357,0.052,0.246,0.054,0.234,0.065,0.217,0.172
1,397,0,0.119,0.136,0.0,0.361,0.053,0.245,0.053,0.236,0.063,0.215,0.17
1,398,1,0.119,0.135,0.0,0.364,0.052,0.244,0.053,0.238,0.064,0.215,0.171
1,399,1,0.119,0.133,0.0,0.359,0.052,0.243,0.052,0.237,0.065,0.213,0.164
0,402,1,0.118,0.132,0.0,0.359,0.052,0.243,0.053,0.238,0.064,0.225,0.159
1,403,0,0.117,0.132,0.0,0.358,0.052,0.243,0.054,0.237,0.064,0.224,0.156
